suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Crib Point,145.20278627692167,-38.35236011561379,Melbourne,144.97149505660184,-37.824911565733856,61962.342331479485,160.88737180319535,486,145.20687639095695,-38.34377347276646,14538,145.21687639095694,-38.34954697545835,2,hex,SAL20674,Crib Point,392,1775,1830,3610,Southern Region,136,3.7673130193905813,59.784560143626564,22.800718132854577,44.99102333931777,"Crib Point 
Population: 3610 
Incident Rate: 3.77 
Median Weekly Rent: 392 
Index: 44.99",0.5760317064645596,2.593286067020457,Underrated,3.7673130193905817,391.99999999999994
Crib Point,145.20278627692167,-38.35236011561379,Melbourne,144.97149505660184,-37.824911565733856,61962.342331479485,160.88737180319535,486,145.20687639095695,-38.34377347276646,14538,145.21687639095694,-38.33799997007456,3,hex,SAL20674,Crib Point,392,1775,1830,3610,Southern Region,136,3.7673130193905813,59.784560143626564,22.800718132854577,44.99102333931777,"Crib Point 
Population: 3610 
Incident Rate: 3.77 
Median Weekly Rent: 392 
Index: 44.99",0.5760317064645596,2.593286067020457,Underrated,3.7673130193905817,391.99999999999994
Crib Point,145.20278627692167,-38.35236011561379,Melbourne,144.97149505660184,-37.824911565733856,61962.342331479485,160.88737180319535,486,145.20687639095695,-38.34377347276646,14538,145.20687639095695,-38.33222646738267,4,hex,SAL20674,Crib Point,392,1775,1830,3610,Southern Region,136,3.7673130193905813,59.784560143626564,22.800718132854577,44.99102333931777,"Crib Point 
Population: 3610 
Incident Rate: 3.77 
Median Weekly Rent: 392 
Index: 44.99",0.5760317064645596,2.593286067020457,Underrated,3.7673130193905817,391.99999999999994
Crib Point,145.20278627692167,-38.35236011561379,Melbourne,144.97149505660184,-37.824911565733856,61962.342331479485,160.88737180319535,486,145.20687639095695,-38.34377347276646,14538,145.19687639095696,-38.33799997007456,5,hex,SAL20674,Crib Point,392,1775,1830,3610,Southern Region,136,3.7673130193905813,59.784560143626564,22.800718132854577,44.99102333931777,"Crib Point 
Population: 3610 
Incident Rate: 3.77 
Median Weekly Rent: 392 
Index: 44.99",0.5760317064645596,2.593286067020457,Underrated,3.7673130193905817,391.99999999999994
Crib Point,145.20278627692167,-38.35236011561379,Melbourne,144.97149505660184,-37.824911565733856,61962.342331479485,160.88737180319535,486,145.20687639095695,-38.34377347276646,14538,145.19687639095696,-38.34954697545835,6,hex,SAL20674,Crib Point,392,1775,1830,3610,Southern Region,136,3.7673130193905813,59.784560143626564,22.800718132854577,44.99102333931777,"Crib Point 
Population: 3610 
Incident Rate: 3.77 
Median Weekly Rent: 392 
Index: 44.99",0.5760317064645596,2.593286067020457,Underrated,3.7673130193905817,391.99999999999994
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.25687639095693,-37.818384727803895,1,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.26687639095692,-37.812611225112,2,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.26687639095692,-37.80106421972821,3,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.25687639095693,-37.795290717036316,4,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.24687639095694,-37.80106421972821,5,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon,145.2841119150661,-37.794983974787996,Melbourne,144.97149505660184,-37.824911565733856,27728.38914431623,82.99517949961445,273,145.25687639095693,-37.806837722420106,20430,145.24687639095694,-37.812611225112,6,hex,SAL20682,Croydon (Vic.),438,14551,16336,30892,Eastern Region,1398,4.525443480512754,49.91023339317774,44.165170556552965,47.61220825852783,"Croydon 
Population: 30892 
Incident Rate: 4.53 
Median Weekly Rent: 438 
Index: 47.61",0.6556611452433286,2.6414741105040997,Cheap Risk,4.525443480512754,438.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.23687639095695,-37.78374371165252,1,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.24687639095694,-37.777970208960625,2,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.24687639095694,-37.766423203576835,3,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.23687639095695,-37.76064970088494,4,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.22687639095696,-37.766423203576835,5,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon Hills,145.26691403490528,-37.775610820370545,Melbourne,144.97149505660184,-37.824911565733856,26586.887639749086,77.98360122349472,262,145.23687639095695,-37.77219670626873,20809,145.22687639095696,-37.777970208960625,6,hex,SAL20683,Croydon Hills,565,2592,2634,5225,Eastern Region,39,0.7464114832535885,98.92280071813285,92.10053859964094,96.19389587073609,"Croydon Hills 
Population: 5225 
Incident Rate: 0.75 
Median Weekly Rent: 565 
Index: 96.19",-0.1270216877565924,2.7520484478194387,Premium Safe,0.7464114832535885,565.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.25687639095693,-37.78374371165252,1,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.26687639095692,-37.777970208960625,2,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.26687639095692,-37.766423203576835,3,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.25687639095693,-37.76064970088494,4,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.24687639095694,-37.766423203576835,5,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon North,145.28392378831867,-37.77185061469242,Melbourne,144.97149505660184,-37.824911565733856,28139.628231360486,77.77410026843081,278,145.25687639095693,-37.77219670626873,20810,145.24687639095694,-37.777970208960625,6,hex,SAL20684,Croydon North,472,4237,4495,8738,Eastern Region,141,1.6136415655756469,93.17773788150808,66.06822262118493,82.33393177737882,"Croydon North 
Population: 8738 
Incident Rate: 1.61 
Median Weekly Rent: 472 
Index: 82.33",0.20780707228183032,2.673941998634088,Premium Safe,1.6136415655756469,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.24687639095694,-37.83570523587959,1,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.25687639095693,-37.82993173318769,2,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.25687639095693,-37.8183847278039,3,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.24687639095694,-37.81261122511201,4,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.23687639095695,-37.8183847278039,5,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Croydon South,145.27778556141794,-37.81522806282948,Melbourne,144.97149505660184,-37.824911565733856,26989.339366022643,87.6141994343659,265,145.24687639095694,-37.8241582304958,20240,145.23687639095695,-37.82993173318769,6,hex,SAL20685,Croydon South,472,2474,2663,5139,Eastern Region,177,3.4442498540572095,64.09335727109516,66.06822262118493,64.88330341113107,"Croydon South 
Population: 5139 
Incident Rate: 3.44 
Median Weekly Rent: 472 
Index: 64.88",0.5370946486766337,2.673941998634088,Premium Safe,3.4442498540572095,472.0000000000002
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.93687639095694,-37.679820663198385,1,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.94687639095693,-37.67404716050649,2,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.94687639095693,-37.6625001551227,3,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.93687639095694,-37.656726652430805,4,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.92687639095695,-37.6625001551227,5,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dallas,144.93542583086045,-37.670820918266315,Melbourne,144.97149505660184,-37.824911565733856,17395.76262404597,-10.47507525823436,163,144.93687639095694,-37.668273657814595,21934,144.92687639095695,-37.67404716050649,6,hex,SAL20702,Dallas,372,3705,3600,7302,Northern Region,379,5.190358805806628,41.65170556552962,19.569120287253142,32.81867145421903,"Dallas 
Population: 7302 
Incident Rate: 5.19 
Median Weekly Rent: 372 
Index: 32.82",0.7151973813543637,2.5705429398818973,Cheap Risk,5.190358805806628,371.99999999999983
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.41687639095693,-38.19943590546905,1,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.42687639095692,-38.19366240277716,2,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.42687639095692,-38.18211539739337,3,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.41687639095693,-38.17634189470147,4,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.40687639095694,-38.18211539739337,5,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dalmore,145.42602034326717,-38.18410314338435,Melbourne,144.97149505660184,-37.824911565733856,56419.156297401554,134.94316009274812,458,145.41687639095693,-38.18788890008526,16258,145.40687639095694,-38.19366240277716,6,hex,SAL20703,Dalmore,346,91,65,153,Southern Region,9,5.88235294117647,34.8294434470377,11.310592459605028,25.42190305206463,"Dalmore 
Population: 153 
Incident Rate: 5.88 
Median Weekly Rent: 346 
Index: 25.42",0.769551078621726,2.5390760987927767,Cheap Risk,5.882352941176469,346.0000000000001
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.19687639095693,-37.99158980856079,1,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.20687639095692,-37.985816305868894,2,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.20687639095692,-37.974269300485105,3,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.19687639095693,-37.96849579779321,4,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.18687639095694,-37.974269300485105,5,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong,145.2118770215258,-37.98501175321622,Melbourne,144.97149505660184,-37.824911565733856,27617.20494925719,130.09395485492297,272,145.19687639095693,-37.980042803177,18527,145.18687639095694,-37.985816305868894,6,hex,SAL20707,Dandenong,367,17045,15494,32533,Southern Region,6837,21.015584176067378,3.590664272890487,17.41472172351885,9.120287253141832,"Dandenong 
Population: 32533 
Incident Rate: 21.02 
Median Weekly Rent: 367 
Index: 9.12",1.3225414667143487,2.5646660642520893,Cheap Risk,21.015584176067378,367
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.17687639095695,-37.956948792409406,1,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.18687639095694,-37.95117528971751,2,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.18687639095694,-37.93962828433372,3,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.17687639095695,-37.93385478164183,4,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.16687639095696,-37.93962828433372,5,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
